timestamp,component,level,message
2020-05-27T20:03:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:04:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:04:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:04:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:04:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:05:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:05:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:05:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:05:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T20:06:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=533)
2020-05-27T20:06:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:06:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:06:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:07:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=534)
2020-05-27T20:07:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:07:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:07:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:08:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=533)
2020-05-27T20:08:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:08:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:08:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T20:09:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:09:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:09:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=504)
2020-05-27T20:09:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:10:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:10:28Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=523)
2020-05-27T20:10:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:10:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:11:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:11:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:11:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:11:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:12:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=531)
2020-05-27T20:12:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:12:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:12:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:13:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=527)
2020-05-27T20:13:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:13:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:13:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:14:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=526)
2020-05-27T20:14:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:14:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:14:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:15:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=531)
2020-05-27T20:15:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:15:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:15:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:16:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:16:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:16:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:16:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:17:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:17:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:17:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:17:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:18:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=531)
2020-05-27T20:18:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:18:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:18:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:19:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=525)
2020-05-27T20:19:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=502)
2020-05-27T20:19:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=568)
2020-05-27T20:19:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:20:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:20:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:20:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:20:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:21:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:21:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:21:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:21:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:22:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:22:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:22:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:22:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:23:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=525)
2020-05-27T20:23:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:23:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:23:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:24:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=526)
2020-05-27T20:24:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:24:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:24:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:25:28Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=526)
2020-05-27T20:25:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:25:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1333)
2020-05-27T20:25:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=571)
2020-05-27T20:26:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:26:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:26:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:26:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T20:27:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:27:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=569)
2020-05-27T20:27:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:27:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:28:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=531)
2020-05-27T20:28:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:28:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:28:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:29:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:29:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=502)
2020-05-27T20:29:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:29:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:30:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=532)
2020-05-27T20:30:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:30:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:30:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:31:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:31:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:31:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:31:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:32:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:32:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:32:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:32:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:33:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:33:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:33:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:33:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:34:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:34:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:34:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:34:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:35:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=527)
2020-05-27T20:35:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:35:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:35:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:36:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=527)
2020-05-27T20:36:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:36:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:36:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:37:28Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=525)
2020-05-27T20:37:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:37:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:37:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:38:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=525)
2020-05-27T20:38:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:38:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:38:28Z,db_003,CRITICAL,db_003: Database Response Time High (DbTime=2434)
2020-05-27T20:38:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:39:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=525)
2020-05-27T20:39:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:39:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:39:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:40:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=527)
2020-05-27T20:40:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:40:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:40:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:41:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=526)
2020-05-27T20:41:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:41:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:41:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T20:42:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=526)
2020-05-27T20:42:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:42:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:42:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:43:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:43:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:43:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:43:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:44:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=532)
2020-05-27T20:44:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:44:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:44:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:45:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=532)
2020-05-27T20:45:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=505)
2020-05-27T20:45:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:45:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:46:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=533)
2020-05-27T20:46:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:46:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:46:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:47:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:47:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:47:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:47:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:48:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:48:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:48:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:48:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1335)
2020-05-27T20:49:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:49:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=502)
2020-05-27T20:49:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:49:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:50:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=501)
2020-05-27T20:50:28Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=527)
2020-05-27T20:50:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:50:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:51:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:51:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:51:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:51:29Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:52:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=534)
2020-05-27T20:52:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=575)
2020-05-27T20:52:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:52:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1336)
2020-05-27T20:53:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=531)
2020-05-27T20:53:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:53:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:53:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:54:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=532)
2020-05-27T20:54:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:54:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:54:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:55:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=528)
2020-05-27T20:55:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:55:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=580)
2020-05-27T20:55:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:56:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=527)
2020-05-27T20:56:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:56:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=573)
2020-05-27T20:56:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:57:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=529)
2020-05-27T20:57:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:57:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:57:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:58:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=532)
2020-05-27T20:58:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=503)
2020-05-27T20:58:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:58:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
2020-05-27T20:59:27Z,db_009,WARNING,db_009: Too Many Database Sessions (Sess_Connect=530)
2020-05-27T20:59:28Z,db_012,WARNING,db_012: Too Many Database Sessions (Sess_Connect=574)
2020-05-27T20:59:28Z,db_008,WARNING,db_008: Too Many Database Sessions (Sess_Connect=504)
2020-05-27T20:59:29Z,db_013,WARNING,db_013: Too Many Database Sessions (Sess_Connect=1334)
